talk_id,WC,comment_num,duration,talk_event,film_date,main_speaker,published_date,view_count
1746,2411,170,844,TEDActive 2014,2014-03-25,Rives,2014-05-16,1827375
1747,1974,294,719,TED2014,2014-03-14,Simon Sinek,2014-05-19,6803938
1748,2048,98,670,TEDxMidAtlantic 2013,2013-10-25,Jackie Savitz,2014-05-20,1182977
1749,2757,224,1227,TED2014,2014-03-12,Andrew Solomon,2014-05-21,4801456
1750,1575,108,551,TED2014,2014-03-11,Chris Kluwe,2014-05-22,1194762
1751,2523,88,867,TEDSalon NY2014,2014-01-16,Wes Moore,2014-05-23,936480
1752,2001,231,788,TEDSalon NY2014,2014-01-16,Sebastian Junger,2014-05-23,2375405
1753,2611,44,856,TED2014,2014-03-19,Jon Mooallem,2014-05-27,1101811
1754,693,122,300,TED2014,2014-03-17,Kitra Cahana,2014-05-28,1454663
1755,1641,55,639,TED2014,2014-03-18,Stephen Friend,2014-05-29,959404
1757,1655,180,592,TED2014,2014-03-20,Ray Kurzweil,2014-06-02,1971157
1758,1141,248,409,TED2014,2014-03-18,Dan Gilbert,2014-06-03,3399887
1759,1889,84,792,TEDGlobal 2013,2013-06-20,Stephen Burt,2014-06-04,1117996
1760,734,49,307,TED2014,2014-03-18,Robert Full,2014-06-05,1229640
1761,2498,173,1062,TED2014,2014-03-13,Yoruba Richen,2014-06-06,698636
1762,1321,207,556,TEDxSydney,2014-04-26,Stella Young,2014-06-09,2494615
1763,2192,105,999,TED2014,2014-03-18,Keren Elazari,2014-06-10,2120292
1764,678,118,273,TED2014,2014-03-17,Will Potter,2014-06-11,1032390
1765,2434,81,952,TEDGlobal 2013,2013-06-13,Uri Alon,2014-06-12,1013296
1766,1406,69,585,TEDActive 2014,2014-03-20,AJ Jacobs,2014-06-13,1107747
1767,2606,453,880,TEDSalon NY2014,2014-05-15,Kwame Anthony Appiah,2014-06-16,1569284
1768,2398,123,1033,TEDxUofM,2014-03-15,Anne Curzan ,2014-06-17,1631913
1769,2077,397,881,TEDSalon NY2014,2014-05-15,Ruth Chang,2014-06-18,4933802
1770,648,278,269,TEDSalon NY2014,2014-02-12,Jamila Lyiscott,2014-06-19,3916554
1771,488,74,242,TED2014,2014-03-20,Billy Collins,2014-06-20,1545239
1772,1689,147,720,TED2014,2014-03-20,Shaka Senghor,2014-06-23,1439616
1773,3081,117,1061,TEDxCMU,2014-03-31,Lorrie Faith Cranor,2014-06-24,1463585
1774,3240,338,1154,TEDSalon NY2014,2014-05-22,Naomi Oreskes,2014-06-25,1091065
1775,2268,70,1056,TEDxStanford,2014-05-10,Ge Wang,2014-06-26,1172298
1776,1661,297,598,TEDGlobal 2013,2013-06-10,Julian Treasure,2014-06-27,21594632
1777,3244,93,1005,TEDxColumbus,2013-10-10,Chris Domas,2014-06-30,1017778
1778,1745,37,831,TED2014,2014-03-20,Sara Lewis,2014-07-01,967667
1779,3155,1234,1074,TEDSalon Berlin 2014,2014-06-23,Simon Anholt,2014-07-02,4548276
1780,2989,101,983,TEDSalon NY2014,2014-01-15,Paul Bloom,2014-07-03,1073549
1781,1785,133,958,TEDxKyoto,2014-06-04,George Takei,2014-07-04,2235902
1782,2261,100,751,TED2014,2014-03-14,Joi Ito,2014-07-07,2053453
1783,2587,67,1183,TED2014,2014-03-19,Nicholas Negroponte,2014-07-08,1877673
1784,1956,76,902,TEDGlobal 2013,2013-06-13,Renata Salecl,2014-07-09,1445859
1785,3122,335,1205,TEDxExeter,2014-03-24,Karima Bennoune,2014-07-10,1429067
1786,1777,171,703,TED2014,2014-03-21,David Kwong,2014-07-11,1641675
1787,2494,2673,1117,TED2014,2014-03-18,David Chalmers,2014-07-14,2162764
1788,1606,117,561,TEDxBeaconStreet,2013-11-12,Nikolai Begg,2014-07-15,1332920
1789,625,33,314,TED2014,2014-03-17,Shih Chieh Huang,2014-07-16,833015
1790,1742,63,731,TEDSalon Berlin 2014,2014-06-23,Heather Barnett,2014-07-17,946949
1791,504,251,274,TED2014,2014-03-20,Ze Frank,2014-07-18,4058219
1792,1283,191,648,TED2014,2014-03-14,Shai Reshef,2014-08-04,4962607
1793,2155,111,776,TED2014,2014-03-19,Margaret Gould Stewart,2014-08-05,1576773
1794,2468,65,1174,TEDSalon Berlin 2014,2014-06-09,Hubertus Knabe,2014-08-06,1180236
1795,828,51,306,TED2014,2014-03-19,Janet Iwasa,2014-08-07,837568
1796,1165,161,778,TEDxSydney,2014-04-26,Megan Washington,2014-08-08,1669149
1797,2687,71,1023,TEDxClaremontColleges,2014-02-12,Talithia Williams,2014-08-11,1345444
1798,2554,992,1222,TEDSalon NY2014,2014-08-06,Nick Hanauer,2014-08-12,1623637
1799,1908,134,632,TEDxMonroeCorrectionalComplex,2014-03-15,Dan Pacholke,2014-08-13,812963
1800,2470,146,1035,TEDCity2.0,2013-09-20,Eric Liu,2014-08-14,1798578
1801,751,293,258,TED@NYC,2014-07-08,Clint Smith,2014-08-15,3804535
1802,1110,59,403,TED2014,2014-03-12,Tim Berners-Lee,2014-08-18,1054600
1803,850,34,339,TED2014,2014-03-17,Aziza Chaouni,2014-08-19,668555
1804,903,70,324,TED@NYC,2014-07-08,Jarrett J. Krosoczka,2014-08-20,1260362
1805,3161,177,1169,TEDSalon NY2014,2014-07-16,Laurel Braitman,2014-08-21,1370965
1806,629,33,272,TED2014,2014-03-17,Ziyah Gaficí,2014-08-22,1000194
1807,901,283,412,TED2014,2014-03-13,Martin Rees,2014-08-25,1219295
1808,1451,45,604,TEDSalon Berlin 2014,2014-06-23,Rose Goslinga,2014-08-26,554809
1809,2024,208,838,TEDxHousesOfParliament,2014-06-27,Meera Vijayann,2014-08-27,884313
1810,712,100,276,TED@NYC,2014-07-08,Sally Kohn,2014-08-28,1198332
1811,857,184,373,TED@NYC,2014-07-09,Jill Shargaa,2014-08-29,1492005
1812,2702,503,1037,TED2014,2014-03-13,Jim Holt,2014-09-02,2890269
1813,997,163,496,TED2014,2014-03-20,Isabel Allende,2014-09-03,3247638
1814,637,92,262,TED2014,2014-03-16,Shubhendu Sharma,2014-09-04,1111146
1815,2590,56,1045,TEDxBrighton,2012-10-26,Colin Grant,2014-09-05,877106
1816,1378,417,550,TED2014,2014-03-12,Zak Ebrahim,2014-09-09,4619628
1817,1129,38,377,TED@NYC,2014-07-09,Dan Barasch,2014-09-10,862238
1819,440,52,243,TED2014,2014-03-20,Uldus Bakhtiozina,2014-09-12,1464877
1820,3470,91,1093,TEDSalon NY2014,2014-08-07,Rishi Manchanda,2014-09-15,1399303
1821,2763,62,1059,TED2014,2014-03-19,Andrew Connolly,2014-09-16,1223720
1822,2642,114,1019,TEDxSonomaCounty,2014-06-14,Mac Barnett,2014-09-17,1623955
1823,1133,87,544,TED2014,2014-03-13,Avi Reichental,2014-09-18,2526255
1824,3136,44,1295,TEDxAmazonia,2010-11-08,Antonio Donato Nobre,2014-09-19,984973
1825,2353,176,993,TED@Unilever,2014-09-17,Lord Nicholas Stern,2014-09-22,773801
1826,2321,65,951,TEDSalon Berlin 2014,2014-06-23,Kenneth Cukier,2014-09-23,1305783
1827,505,172,252,TED2014,2014-03-14,Eman Mohammed,2014-09-24,1292110
1828,903,263,333,TED@NYC,2014-07-08,Matthew O'Reilly,2014-09-25,1940683
1829,712,107,346,TED2014,2014-03-19,Moshe Safdie,2014-09-26,1600522
1830,1270,61,501,TED Fellows Retreat 2013,2013-08-14,Francis de los Reyes,2014-09-29,742106
1831,1924,91,837,TEDxBeaconStreet,2013-11-16,Susan Colantuono,2014-09-30,3404977
1832,2091,112,1028,TEDMED 2014,2014-09-10,Gail Reed,2014-10-01,772907
1833,2889,271,1060,TED2014,2014-03-14,Nancy Kanwisher,2014-10-02,1082869
1834,504,35,570,TEDSalon Berlin 2014,2014-06-24,Daria van den Bercken,2014-10-03,903111
1835,3581,120,1260,TEDSalon Berlin 2014,2014-06-23,Thomas Piketty,2014-10-06,1349623
1836,1726,206,722,TED@Unilever,2014-09-17,Meaghan Ramsey,2014-10-07,3590381
1837,1696,129,804,TEDGlobal 2014,2014-10-07,Pia Mancini,2014-10-08,1213718
1838,2144,105,1019,TEDGlobal 2014,2014-10-07,Dilip Ratha,2014-10-09,1281466
1839,3416,400,1237,TEDGlobal 2014,2014-10-02,Glenn Greenwald,2014-10-10,1942778
1840,1875,203,701,TEDMED 2014,2014-09-18,Jeff Iliff,2014-10-13,3705589
1841,1601,47,701,TED@Unilever,2014-09-10,Myriam Sidibe,2014-10-14,1015320
1842,1626,80,677,TEDGlobal 2014,2014-10-09,Jorge Soto,2014-10-15,1213251
1843,1906,71,968,TEDGlobal 2014,2014-10-08,Melissa Fleming,2014-10-16,1119970
1844,1337,50,758,TEDMED 2014,2014-09-15,Kitra Cahana,2014-10-17,1112534
1845,1717,62,743,TED@IBM,2014-09-25,Susan Etlinger,2014-10-20,1209472
1846,2040,49,806,TEDGlobal 2014,2014-10-22,Fred Swaniker,2014-10-21,1239635
1847,1009,116,455,TED@NYC,2014-07-08,Joy Sun,2014-10-22,1218131
1848,1612,32,647,TEDGlobal 2014,2014-10-13,Fabien Cousteau,2014-10-23,1215053
1849,1764,46,792,TEDMED 2014,2014-09-12,Marc Abrahams,2014-10-24,1435886
1850,2344,110,926,TEDGlobal 2014,2014-10-10,Kimberley Motley,2014-10-27,975953
1851,933,38,383,TEDSalon Berlin 2014,2014-07-24,Sergei Lupashin,2014-10-28,1222713
1852,402,56,210,TED2014,2014-03-11,Frans Lanting,2014-10-29,1439341
1853,2030,47,969,TEDMED 2014,2014-09-10,Debra Jarvis,2014-10-30,970703
1854,2590,40,908,TEDSalon Berlin 2014,2014-06-23,Jeremy Heimans,2014-10-31,1358570
1855,1894,71,915,TEDGlobal 2014,2014-10-07,Alessandra Orofino,2014-11-03,735649
1856,2014,28,852,TEDGlobal 2014,2014-10-27,Ameenah Gurib-Fakim,2014-11-04,952385
1857,1317,74,586,TED@IBM,2014-09-15,Kare Anderson,2014-11-05,2230481
1858,2072,54,949,TEDGlobal 2014,2014-10-09,Alejandro Aravena,2014-11-06,1652993
1859,1808,77,683,TEDGlobal 2014,2014-10-08,Haas&Hahn,2014-11-07,1660815
1860,2384,47,882,TEDMED 2014,2014-09-18,Ramanan Laxminarayan,2014-11-10,956731
1861,1972,100,896,TEDGlobal 2014,2014-10-08,Michael Green,2014-11-11,1132771
1862,2210,320,1046,TEDGlobal 2014,2014-10-15,Ethan Nadelmann,2014-11-12,1593079
1863,2599,139,942,TEDMED 2014,2014-09-18,Leana Wen,2014-11-13,1685861
1865,1127,40,394,TED@State Street Boston,2013-10-17,David Grady,2014-11-17,2120569
1866,1335,112,481,TED2014,2014-03-20,Will Marshall,2014-11-18,1701743
1867,2500,45,1133,TEDxBoston,2014-10-02,Nancy Frates,2014-11-19,1003222
1868,883,108,301,TEDGlobal 2014,2014-10-14,Joe Landolina,2014-11-20,1682547
1869,957,170,368,TEDMED 2014,2014-09-09,Rosie King,2014-11-21,2226171
1870,2518,103,995,TEDGlobal 2014,2014-10-10,Mark Plotkin,2014-11-24,1454878
1871,2247,152,848,TEDxNewYork,2014-11-01,Emily Balcetis,2014-11-25,3143653
1872,2419,83,937,TEDSalon NY2014,2014-08-12,Pico Iyer,2014-11-26,2649262
1873,1951,87,875,TEDGlobal 2014,2014-10-14,Oren Yakobovich,2014-12-01,1104834
1874,2666,38,1024,TED2014,2014-03-20,Ben Saunders,2014-12-02,1051196
1875,1575,84,767,TED@BCG Berlin,2014-10-20,Rainer Strack,2014-12-03,1568869
1876,1492,155,897,TEDMED 2014,2014-09-16,Barbara Natterson-Horowitz,2014-12-04,1469248
1878,2159,42,862,TEDGlobal 2014,2014-10-07,Jose Miguel Sokoloff,2014-12-08,755399
1879,812,113,365,TEDGlobal 2014,2014-10-14,Anastasia Taylor-Lind,2014-12-09,695961
1880,2649,145,1086,TEDxArendal,2014-08-15,Thomas Hellum,2014-12-10,2065196
1881,891,386,354,TEDGlobal 2014,2014-10-14,Catherine Crump,2014-12-11,1824724
1882,1047,65,328,TEDGlobal 2014,2014-10-13,Dave Troy,2014-12-12,1307615
1883,2423,164,1069,TEDxBeaconStreet,2014-11-15,Vern Myers,2014-12-15,1569991
1884,3480,249,1185,TEDxBrussels,2014-12-01,Jeremy Howard,2014-12-16,2183690
1885,1055,203,620,TEDxNorrkoping,2014-11-11,Carol Dweck,2014-12-17,6569493
1886,1880,35,815,TEDGlobal 2014,2014-10-06,Bruno Torturra,2014-12-18,1278162
1887,635,43,322,TEDGlobal 2014,2014-10-06,Mundano,2014-12-19,966645
1888,1131,86,412,TEDYouth 2014,2014-11-15,Erin McKean,2014-12-22,1545629
1889,2215,102,798,TEDxBeaconStreet,2014-11-13,Michael Rubinstein,2014-12-23,1948196
1890,737,31,345,TEDGlobal 2014,2014-10-06,Asha de Vos,2015-01-05,1266639
1891,905,71,440,TED@BCG Berlin,2014-11-10,Daniele Quercia,2015-01-06,2084303
1892,708,65,277,TED2014,2014-03-19,Aziz Abu Sarah,2015-01-07,1301734
1893,1416,18,520,TEDYouth 2014,2014-11-15,Fredy Peccerelli,2015-01-08,712971
1894,2201,22,916,TEDGlobal 2014,2014-10-16,Tasso Azevedo,2015-01-09,877692
1895,2175,70,985,TEDGlobal 2014,2014-10-09,Navi Radjou,2015-01-12,1601624
1896,1761,32,962,TEDGlobal 2014,2014-10-10,Robert Swan,2015-01-13,972816
1897,2331,42,888,TEDGlobal 2014,2014-10-13,Robert Muggah,2015-01-15,906025
1898,1363,49,757,TEDxRiodelaPlata,2014-10-01,Cristina Domenech,2015-01-16,687808
1899,2217,116,967,TEDGlobal 2014,2014-10-17,Matthieu Ricard,2015-01-20,1818659
1900,1131,49,366,TEDYouth 2014,2014-11-15,Sarah Bergbreiter,2015-01-21,1465712
1901,1291,33,727,TEDGlobal 2014,2014-10-21,Joe Madiath,2015-01-22,976621
1902,1163,181,622,TED@State Street London,2014-11-20,Morgana Bailey,2015-01-23,2647157
1903,2886,113,1137,TEDGlobal 2014,2014-10-15,Miguel Nicolelis,2015-01-26,1304427
1904,1865,33,961,TEDGlobal 2014,2014-10-16,Severine Autesserre,2015-01-27,753002
1905,2838,93,1120,TEDxCanberra,2014-10-11,Khadija Gbla,2015-01-29,1081502
1906,770,339,278,TEDGlobal 2014,2014-10-06,Bassam Tariq,2015-01-30,1356917
1907,2300,46,974,TEDGlobal 2014,2014-10-13,Zeynep Tufekci,2015-02-02,1120694
1908,3122,36,1151,TEDxPlaceDesNations,2014-12-11,Bruce Aylward,2015-02-03,859214
1909,2897,196,895,TEDxYouth@Manchester,2014-11-05,Ben Ambridge,2015-02-04,2446992
1910,1385,54,541,TEDGlobal 2013,2013-06-10,Tom Wujec,2015-02-05,2482234
1911,1042,48,366,TEDYouth 2014,2014-11-04,Brian Dettmer,2015-02-06,1159937
1912,1151,30,375,TEDYouth 2014,2014-11-15,Jaap de Roode,2015-02-09,1068305
1913,3088,100,1302,TEDGlobal 2014,2014-10-16,Ricardo Semler,2015-02-10,2610440
1914,1012,69,346,TEDYouth 2014,2014-11-15,Kenneth Shinozuka,2015-02-12,1559585
1915,2796,133,1022,TEDxBinghamtonUniversity,2014-04-04,Hannah Fry,2015-02-13,4340117
1916,2534,271,1044,TEDxLinnaeusUniversity,2014-11-07,Guy Winch,2015-02-16,4984884
1917,2093,300,959,TEDMED 2014,2014-09-10,Nadine Burke Harris,2015-02-17,3104326
1918,747,37,305,TEDGlobal 2014,2014-10-14,Laura Boushnak,2015-02-18,818556
1919,1130,62,424,TEDGlobal 2014,2014-10-06,Angelo Vermeulen,2015-02-19,1096201
1920,2368,124,833,TEDxColumbus,2014-11-07,James A. White Sr.,2015-02-20,1237938
1921,3246,115,1044,TED2014,2014-02-20,Rob Knight,2015-02-23,1566854
1922,2334,45,1093,TEDGlobal 2014,2014-10-15,Khalida Brohi,2015-02-24,1149837
1923,1779,83,881,TEDxRiodelaPlata,2014-11-20,Romina Libster,2015-02-25,658478
1924,2541,26,708,TEDxNewYork,2014-11-01,Ben Wellington,2015-02-26,999472
1925,1791,65,791,TED2014,2014-03-20,Helder GuimarÌ£es,2015-02-27,1981129
1926,929,49,364,TEDGlobal 2014,2014-10-16,Jon Gosier,2015-03-02,741287
1927,1770,83,570,TEDxCERN,2014-09-24,Topher White,2015-03-03,1243218
1928,2598,31,838,TEDxExeter,2014-02-11,Harry Baker,2015-03-04,1369263
1929,2197,121,729,TEDGlobal 2014,2014-10-08,Andy Yen,2015-03-05,1571516
1930,1723,120,818,TEDGlobal 2014,2014-10-28,Ilona SzabÌ_ de Carvalho,2015-03-06,1135382
1931,706,32,353,TEDGlobal 2014,2014-10-06,Sangu Delle,2015-03-09,955623
1932,2504,102,1085,TED2014,2014-03-10,Marc Kushner,2015-03-10,2780484
1933,2014,76,683,TEDxNewYork,2014-11-01,Ismael Nazario,2015-03-11,1378025
1934,863,45,340,TEDxTokyo,2013-05-31,Shimpei Takahashi,2015-03-12,1550060
1935,2751,52,1037,TEDxCambridge,2014-09-12,Linda Hill,2015-03-13,2009552
1936,2539,62,1187,TEDxPlaceDesNations,2014-12-11,Vincent Cochetel,2015-03-16,1161560
1937,2090,156,884,TEDxSBU,2014-11-19,Robyn Stein DeLuca,2015-03-17,1290746
1938,2639,221,1234,TED2015,2015-03-17,David Eagleman,2015-03-18,1738331
1939,1575,71,645,TED2015,2015-03-16,Joseph DeSimone,2015-03-19,2498698
1940,2442,1355,1346,TED2015,2015-03-19,Monica Lewinsky,2015-03-20,11443190
1941,2277,185,1078,TED2015,2015-03-17,Fei-Fei Li,2015-03-23,2005189
1942,2223,123,1163,TED2015,2015-03-10,Anand Giridharadas,2015-03-24,1287111
1943,3549,108,1298,TED2015,2015-03-17,Dave Isay,2015-03-25,1839891
1944,2749,51,1012,TED2015,2015-03-18,Theaster Gates,2015-03-26,1024661
1945,1465,86,819,TED2015,2015-03-18,Dame Stephanie Shirley,2015-03-27,1919991
1946,839,68,279,TEDGlobal 2014,2014-10-20,Alison Killing,2015-03-30,1231198
1947,1103,42,783,TED2015,2015-03-17,Daniel Kish,2015-03-31,1157388
1948,2890,213,1201,TED2015,2015-03-16,Kevin Rudd,2015-04-01,1543588
1949,1156,70,440,TEDGlobal 2014,2014-10-20,Boniface Mwangi,2015-04-02,1342431
1950,1231,171,512,TED2015,2015-03-18,Bill Gates,2015-04-03,2239259
1951,965,192,371,TEDGlobal 2014,2014-10-07,Bel Pesce,2015-04-06,4728000
1952,1289,98,581,TEDxRiodelaPlata,2014-10-01,Eduardo SÌÁenz de CabezÌ_n,2015-04-07,1610293
1953,1506,176,533,TED2015,2015-03-17,Dan Ariely,2015-04-08,1703367
1954,3018,46,1067,TED2015,2015-03-17,Fred Jansen,2015-04-09,1083424
1955,1401,19,637,TEDxSydney,2014-04-26,Barat Ali Batoor,2015-04-10,1003314
1956,1790,78,1109,TED2015,2015-03-25,Kailash Satyarthi,2015-04-13,1189513
1957,942,169,587,TEDxKyoto,2014-09-28,Takaharu Tezuka,2015-04-14,4160772
1958,1394,237,591,TED2015,2015-03-17,Paul Tudor Jones II,2015-04-16,1762082
1959,2544,149,962,TED2015,2015-03-17,Nathalie Cabrol,2015-04-17,1131041
1960,2651,305,1328,TED2015,2015-03-17,Gary Haugen,2015-04-20,1674355
1961,573,38,259,TED2015,2015-03-17,Jedidah Isler,2015-04-21,1143028
1962,1456,101,616,TED2015,2015-03-18,Chris Milk,2015-04-22,1492275
1963,948,171,312,TED2015,2015-03-10,Clint Smith,2015-04-23,1908266
1964,900,29,362,TEDYouth 2014,2014-11-15,Nizar Ibrahim,2015-04-24,931845
1965,2557,363,991,TED2015,2015-03-18,Nick Bostrom,2015-04-27,2832581
1966,1106,174,352,TED2015,2015-03-18,Greg Gage,2015-04-28,4614317
1967,3016,62,1024,TED2015,2015-03-20,Sophie Scott,2015-04-30,2782822
1968,2439,206,964,TED2015,2015-03-19,Alice Goffman,2015-05-01,1528815
1969,1893,486,1069,TED2015,2015-03-18,Pamela Ronald,2015-05-04,1512972
1970,2508,104,1077,TED2015,2015-03-17,Abe Davis,2015-05-05,1386424
1972,662,50,251,TED2015,2015-03-16,Tal Danino,2015-05-07,1225763
1973,1062,33,566,TED2015,2015-03-18,Dawn Landes,2015-05-08,1160841
1974,752,82,366,TED2015,2015-03-18,Anand Varma,2015-05-11,2206061
1975,1397,131,617,TED2015,2015-03-18,Elora Hardy,2015-05-12,3351267
1976,2909,109,1098,TED2015,2015-03-25,Roman Mars,2015-05-14,4597270
1979,999,73,357,TED2015,2015-03-10,Cosmin Mihaiu,2015-05-19,1373382
1980,2339,240,857,TED2015,2015-03-25,Steven Wise,2015-05-20,1028548
1981,2759,370,1291,TED2015,2015-03-19,Esther Perel,2015-05-21,8218896
1982,1411,69,582,TED2015,2015-03-19,Chris Burkard,2015-05-22,1773697
1983,2618,72,1083,TED2015,2015-03-19,Jeffrey Brown,2015-05-26,1049652
1984,2346,271,841,TEDxSouthBank,2014-12-10,Yassmin Abdel-Magied,2015-05-27,1863929
1985,2792,93,974,TED2015,2015-03-18,Sara Seager,2015-05-28,1365646
1986,3513,63,1038,TEDGlobal 2014,2014-10-09,Jimmy Nelson,2015-05-29,1339843
1987,1319,166,400,TED2015,2015-03-19,Bill Gross,2015-06-01,3811316
1988,2441,92,1218,TED2015,2015-03-10,Laura Schulz,2015-06-02,1617977
1989,2557,92,1001,TED2015,2015-03-25,Tony Fadell,2015-06-03,2006050
1990,1656,141,562,TED2015,2015-03-16,Trevor Aaronson,2015-06-04,1252289
1991,1822,145,1027,TEDWomen 2015,2015-05-29,Linda Cliatt-Wayman,2015-06-05,1617292
1992,1486,214,752,TED2015,2015-03-18,Suki Kim,2015-06-08,3460338
1993,3715,45,1528,TED2015,2015-03-19,Sarah Jones,2015-06-09,1531675
1994,2733,378,1310,TED2015,2015-03-18,Donald Hoffman,2015-06-11,2471075
1995,653,59,261,TEDWomen 2015,2015-05-28,Lee Mokobe,2015-06-12,1175629
1996,1705,95,664,TEDWomen 2015,2015-05-28,Rana el Kaliouby,2015-06-15,1407692
1997,2030,112,947,TEDWomen 2015,2015-05-28,Margaret Heffernan,2015-06-16,2362727
1998,1891,288,828,TED2015,2015-03-18,Steve Silberman,2015-06-17,1476377
1999,457,43,303,TED2015,2015-03-23,LaToya Ruby Frazier,2015-06-18,1165313
2001,1756,165,688,TEDWomen 2015,2015-05-28,Roxane Gay,2015-06-22,1453205
2002,2512,52,1137,TEDSalon NY2015,2015-05-12,Chip Kidd,2015-06-23,1711049
2003,2025,198,1019,TED2015,2015-03-25,Maryn McKenna,2015-06-25,1532875
2004,2884,186,929,TED2015,2015-03-16,Chris Urmson,2015-06-26,2042978
2005,2828,66,1007,TED2015,2015-03-20,Dame Ellen MacArthur,2015-06-29,1566602
2006,2518,227,996,TEDWomen 2015,2015-05-29,Jimmy Carter,2015-06-30,1388335
2007,1758,108,831,TED2015,2015-03-24,Latif Nasser,2015-07-01,1531606
2008,1875,78,685,TEDWomen 2015,2015-05-29,Gayle Tzemach Lemmon,2015-07-02,1139487
2009,2043,42,728,TED2015,2015-03-17,Rajiv Maheswaran,2015-07-06,1905680
2010,1413,59,758,TEDWomen 2015,2015-05-29,Memory Banda,2015-07-07,1241223
2011,3005,767,882,TEDGlobalLondon,2015-06-16,Johann Hari,2015-07-09,7841509
2012,2327,120,935,TEDxBoulder,2014-09-27,Ash Beckham,2015-07-10,1458290
2013,2821,91,1131,TED2015,2015-03-19,Noy Thrupkaew,2015-07-13,1591696
2014,1524,201,658,TEDWomen 2015,2015-05-27,Aspen Baker,2015-07-14,1588477
2016,1214,22,652,TEDMED 2013,2013-06-09,Salvatore Iaconesi,2015-07-16,1126129
2017,1751,27,718,TEDWomen 2015,2015-05-28,Marlene Zuk,2015-07-17,1441565
2018,2516,138,1031,TEDGlobalLondon,2015-06-16,Jon Ronson,2015-07-20,2603397
2019,1602,316,733,TEDWomen 2015,2015-05-29,Alaa Murabit,2015-07-21,2312512
2020,3329,143,1090,TEDxIndianapolis,2012-11-19,John Green,2015-07-22,3361105
2021,896,49,339,TED2015,2015-03-16,eL Seed,2015-07-23,1398751
2022,2306,524,1028,TEDGlobalLondon,2015-06-12,Yuval Noah Harari,2015-07-24,2556755
2023,829,265,338,TED2015,2015-03-17,Benedetta Berti,2015-08-10,1947342
2024,1469,244,781,TEDWomen 2015,2015-05-28,Rich Benjamin,2015-08-11,1999097
2025,847,33,415,TED2015,2015-03-17,Matt Kenyon,2015-08-13,829988
2026,546,65,265,TED2015,2015-03-18,Patience Mthunzi,2015-08-14,1203056
2027,1260,55,626,TEDWomen 2015,2015-06-12,Alix Generous,2015-08-17,1591495
2028,1999,79,769,TED2015,2015-03-13,Manuel Lima,2015-08-18,1710873
2029,2037,142,815,TEDGlobalLondon,2015-06-16,Tony Wyss-Coray,2015-08-19,1488893
2030,981,71,376,TED2015,2015-03-17,Christopher Soghoian,2015-08-20,1266485
2031,1277,36,452,TED@NYC,2014-10-10,Dustin Yellin,2015-08-21,1671043
2032,2443,119,969,TEDGlobalLondon,2015-06-16,Jim Al-Khalili,2015-08-24,1503884
2033,939,21,437,TED2015,2015-03-18,Seth Berkley,2015-08-25,990084
2034,1363,31,539,TEDWomen 2015,2015-05-28,Robin Murphy,2015-08-27,983682
2035,1765,58,998,TED@BCG London,2015-07-01,Yves Morieux,2015-08-28,1852632
2036,2328,62,938,TEDGlobal 2014,2014-10-09,Wendy Freedman,2015-08-31,1272185
2037,1353,68,759,TEDWomen 2015,2015-05-28,Elizabeth Nyamayaro,2015-09-01,1272389
2038,1902,109,855,TEDGlobalLondon,2015-06-16,Jamie Bartlett,2015-09-02,2061368
2040,2057,80,868,TED2015,2015-03-17,Alan Eustace,2015-09-04,1437261
2041,1158,97,482,TED2014,2014-03-19,Barry Schwartz,2015-09-08,2527133
2042,2324,244,1147,TED2015,2015-03-20,BJ Miller,2015-09-10,6214152
2043,2613,21,965,TEDWomen 2015,2015-05-28,Billie Jean King,2015-09-11,947562
2044,2647,74,1080,TED2015,2015-03-16,David Rothkopf,2015-09-14,1215662
2045,2208,64,916,TEDWomen 2015,2015-05-29,Mia Birdsong,2015-09-15,1612561
2046,2388,164,958,TEDWomen 2015,2015-05-29,Michael Kimmel,2015-09-16,1447861
2047,2033,149,833,TEDxChapmanU,2015-08-20,Mandy Len Catron,2015-09-17,3098476
2048,3797,181,1067,TEDxGoldenGatePark 2012,2012-10-10,Scott Dinsmore,2015-09-18,4811180
2049,2473,77,1023,TEDWomen 2015,2015-05-28,Sakena Yacoobi,2015-09-21,1371548
2050,2144,90,957,TEDGlobalLondon,2015-06-16,Frances Larson,2015-09-22,1108371
2051,2857,128,1307,TEDWomen 2015,2015-05-28,Mary Robinson,2015-09-23,1126459
2052,1334,12,717,TEDWomen 2015,2015-05-29,Robin Morgan,2015-09-25,1004539
2053,1116,120,473,TED@BCG London,2015-06-30,Samuel Cohen,2015-09-28,1506693
2054,2263,162,991,TEDGlobal 2014,2014-10-07,Taiye Selasi,2015-09-29,2141928
2055,3227,32,1155,TEDxUF,2015-03-21,Mac Stone,2015-09-30,1155507
2056,2102,76,848,TEDxKC,2015-08-29,Martin Pistorius,2015-10-01,2094497
2057,1758,489,746,TEDxBend,2015-04-18,Emilie Wapnick,2015-10-02,4456309
2058,2241,164,863,TEDGlobalLondon,2015-06-16,Alice Bows-Larkin,2015-10-05,1158020
2059,2378,42,1055,TED2015,2015-03-18,Siddhartha Mukherjee,2015-10-06,1294952
2060,2306,75,1056,TED2015,2015-03-19,Neri Oxman,2015-10-07,1607427
2061,1502,155,664,TED@BCG London,2015-06-30,Sandrine Thuret,2015-10-08,4615013
2063,2223,76,879,TEDGlobal>London,2015-09-29,Michael Green,2015-10-12,1141254
